Participant_id,Fluent_languages,Age,Sex,Nationality,Language,Student status,Employment status,Duration_sec,Duration_min,List_of_events,Event,Title_event,Time_event,Recollection_event,Importance_event,Accuracy_event,Valence_event,Task_order,True_event,True_event_tokens,True_event_clean,True_event_num_words,False_event,False_event_tokens,False_event_clean,False_event_num_words,Embedded_lies_1,Embedded_lies_2,Embedded_lies_3,Embedded_lies_4,Embedded_lies_5,Embedded_lies_6,Embedded_lies_7,Embedded_lies_8,Embedded_lies_9,Embedded_lies_10,Embedded_lies_11,Embedded_lies_12,Embedded_lies_13,Embedded_lies_14,Embedded_lies_15,Embedded_lies_16,Embedded_lies_17,Embedded_lies_18,Embedded_lies_19,Embedded_lies_20,1_deceptive,1_central,1_source,2_deceptive,2_central,2_source,3_deceptive,3_central,3_source,4_deceptive,4_central,4_source,5_deceptive,5_central,5_source,6_deceptive,6_central,6_source,7_deceptive,7_central,7_source,8_deceptive,8_central,8_source,9_deceptive,9_central,9_source,10_deceptive,10_central,10_source,11_deceptive,11_central,11_source,12_deceptive,12_central,12_source,13_deceptive,13_central,13_source,14_deceptive,14_central,14_source,15_deceptive,15_central,15_source,16_deceptive,16_central,16_source,17_deceptive,17_central,17_source,18_deceptive,18_central,18_source,19_deceptive,19_central,19_source,20_deceptive,20_central,20_source,EL_abs_num,merged_lies,merged_lies_tokens,merged_lies_clean,EL_num_words,EL_stand_num,deceptiveness,centrality,Difficulty,Motivation_truth,Motivation_deception,Clear_instructions,LIE_Ability,LIE_Frequency,LIE_Negativity,LIE_Contextuality,SDE,IM,BIDR,LIE_Ability_adj,LIE_Contextuality_adj,LIE_Frequency_adj,LIE_Negativity_adj,LIE_Profile,is_positive_gain
660687a02630547fb296d754,"Croatian, English, Serbian",25.0,Male,Croatia,Croatian,Yes,Part-Time,2101,35.01666667,"Being involved in a car accident,A job interview for your dream job,Cheating on an exam,Taking the bus/train without the ticket,Missing a deadline at work because of bad organisation",Taking the bus/train without the ticket,Taking the bus/train without the ticket,5,1,2,3,0.5,TL,"I was in a city nearby my hometown. I was going through application process for a job in the industry. I was still a college student and this would be my first job if I did well. I was nervous and I kept thinking about the job to the point where I forgot you cannot extend your student transit card inside a bus. I realized the problem while I was waiting at the bus stop, just a few minutes before it arrived. So I did what I thought would be fun and kind of risky. I decided to enter the bus through the back door, which is the door passengers usually leave the bus from. The front door is used to get on the bus, the back door was used only when you want to get out. The ticket control person was not on the bus that ride, so I just got a free ride. I got to the company HQ and I got the job! The next day, since I would use that bus very often from that day forward, I decided to extend my student city transit card.",i was in a city nearby my hometown i was going through application process for a job in the industry i was still a college student and this would be my first job if i did well i was nervous and i kept thinking about the job to the point where i forgot you can not extend your student transit card inside a bus i realized the problem while i was waiting at the bus stop just a few minutes before it arrived so i did what i thought would be fun and kind of risky i decided to enter the bus through the back door which is the door passengers usually leave the bus from the front door is used to get on the bus the back door was used only when you want to get out the ticket control person was not on the bus that ride so i just got a free ride i got to the company hq and i got the job the next day since i would use that bus very often from that day forward i decided to extend my student city transit card,city nearby hometown go application process job industry college student job nervous keep think job point forget extend student transit card inside bus realize problem wait bus stop minute arrive think fun kind risky decide enter bus door door passenger usually leave bus door bus door want ticket control person bus ride get free ride get company hq get job day use bus day forward decide extend student city transit card,191,"I was in a city nearby my hometown. I was going through application process for a job in the industry. I was still a college student and this would be my first job if I did well. I was nervous and i kept thinking about the job to the point where I forgot you cannot extend your student transit card inside a bus. I realized that while I was waiting for the bus at the bus stop. So I decided to enter the bus thorugh the back door and try to blend in the crowd, as if I was there from the start of the ride and they already checked my bus ticket. The problem was, it was one of the most popular stops in the city, so a lot of people came on the bus, and a lot of people left the bus at the same time. The decision was to check the tickets/bus passes again. I was caught and had to pay double the price of the ticket. At least I got that job, so in my opinion, having to pay double the ticket was a small price to pay.",i was in a city nearby my hometown i was going through application process for a job in the industry i was still a college student and this would be my first job if i did well i was nervous and i kept thinking about the job to the point where i forgot you can not extend your student transit card inside a bus i realized that while i was waiting for the bus at the bus stop so i decided to enter the bus thorugh the back door and try to blend in the crowd as if i was there from the start of the ride and they already checked my bus ticket the problem was it was one of the most popular stops in the city so a lot of people came on the bus and a lot of people left the bus at the same time the decision was to check the tickets bus passes again i was caught and had to pay double the price of the ticket at least i got that job so in my opinion having to pay double the ticket was a small price to pay,city nearby hometown go application process job industry college student job nervous keep think job point forget extend student transit card inside bus realize wait bus bus stop decide enter bus thorugh door try blend crowd start ride check bus ticket problem popular stop city lot people come bus lot people leave bus time decision check ticket bus pass catch pay double price ticket get job opinion have pay double ticket small price pay,194,a lot of people came on the bus,a lot of people left the bus,The decision was to check the tickets/bus passes again,I was caught and had to pay double the price of the ticket,,,,,,,,,,,,,,,,,5,4,Exp_Self,5.0,4.0,Exp_Self,5.0,5.0,NotExp_Self,5.0,5.0,Exp_Self,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,a lot of people came on the bus a lot of people left the bus The decision was to check the tickets/bus passes again I was caught and had to pay double the price of the ticket,a lot of people came on the bus a lot of people left the bus the decision was to check the tickets bus passes again i was caught and had to pay double the price of the ticket,lot people come bus lot people leave bus decision check ticket bus pass catch pay double price ticket,37,0.190721649,5.0,4.5,2,4,5,5,9.0,2.5,7.75,10.0,4.25,4.0,4.125,2.852843091,2.937869707,-0.96267621,-0.18919439,Trickster,0
615b2ee8616d1b05551794ee,English,35.0,Female,South Africa,English,Yes,Full-Time,2386,39.76666667,A job interview for your dream job,A job interview for your dream job,A job interview for your dream job,3,4,4,5,0.5,TL,"It was on the 14th of February when I walked into the gates of the institution to be interviewed for a job I had always wanted to do. This was my second interview after the first one was a success. The interview was scheduled for 09h00 and I got there 30mins earlier, and I offered coffee by the lady at the reception as I waited for my interview to start. I was feeling all sorts of emotions, I did not know what to expect. There were two people in the panel, very welcoming and assuring. The interview started and as nervous as I was, I managed to impress the ladies. It lasted for an hour. I remember leaving there, energised, excited and looking forward to a response from them.",it was on the 14th of february when i walked into the gates of the institution to be interviewed for a job i had always wanted to do this was my second interview after the first one was a success the interview was scheduled for 09h00 and i got there 30mins earlier and i offered coffee by the lady at the reception as i waited for my interview to start i was feeling all sorts of emotions i did not know what to expect there were two people in the panel very welcoming and assuring the interview started and as nervous as i was i managed to impress the ladies it lasted for an hour i remember leaving there energised excited and looking forward to a response from them,14th february walk gate institution interview job want second interview success interview schedule 09h00 get 30min early offer coffee lady reception wait interview start feel sort emotion know expect people panel welcoming assure interview start nervous manage impress lady last hour remember leave energise excited look forward response,129,"I remember getting a call on the 9th of February inviting me to an interview the next day. I accepted and was excited about the interview because I had always wanted to be a lecturer. The interview was scheduled for 11h00 and unfortunately I was late for the interview. My car gave me problems and could not make it in time for the interview. When I got there, I found a panel of 4 people waiting for me. To my surprise they were not upset and understood my situation. The interview lasted for 30 mins and I never received feedback after that.",i remember getting a call on the 9th of february inviting me to an interview the next day i accepted and was excited about the interview because i had always wanted to be a lecturer the interview was scheduled for 11h00 and unfortunately i was late for the interview my car gave me problems and could not make it in time for the interview when i got there i found a panel of 4 people waiting for me to my surprise they were not upset and understood my situation the interview lasted for 30 mins and i never received feedback after that,remember get 9th february invite interview day accept excited interview want lecturer interview schedule 11h00 unfortunately late interview car give problem time interview get find panel 4 people wait surprise upset understand situation interview last 30 min receive feedback,102,9th of February inviting me to an interview the next day,The interview was scheduled for 11h00,unfortunately I was late for the interview,My car gave me problems,could not make it in time for the interview,I found a panel of 4 people waiting for me,To my surprise they were not upset and understood my situation.,The interview lasted for 30 mins and I never received feedback after that.,,,,,,,,,,,,,5,2,NotExp_Self,5.0,2.0,NotExp_Self,5.0,1.0,NotExp_Self,5.0,1.0,NotExp_Self,5.0,1.0,NotExp_Self,5.0,1.0,NotExp_Self,5.0,1.0,NotExp_Self,5.0,1.0,NotExp_Self,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9th of February inviting me to an interview the next day The interview was scheduled for 11h00  unfortunately I was late for the interview  My car gave me problems  could not make it in time for the interview I found a panel of 4 people waiting for me To my surprise they were not upset and understood my situation. The interview lasted for 30 mins and I never received feedback after that.,9th of february inviting me to an interview the next day the interview was scheduled for 11h00 unfortunately i was late for the interview my car gave me problems could not make it in time for the interview i found a panel of 4 people waiting for me to my surprise they were not upset and understood my situation the interview lasted for 30 mins and i never received feedback after that,9th february invite interview day interview schedule 11h00 unfortunately late interview car give problem time interview find panel 4 people wait surprise upset understand situation interview last 30 min receive feedback,72,0.705882353,5.0,1.25,2,5,2,5,2.75,1.25,8.0,2.75,4.625,4.875,4.75,-2.522159309,-3.314500157,-1.480657846,-0.586399689,Virtuous,1
5b6034ba0ced0a00017ba9b9,"Greek, English",43.0,Male,Greece,Greek,No,Full-Time,1619,26.98333333,Missing a deadline at work because of bad organisation,Missing a deadline at work because of bad organisation,Missing a deadline at work because of bad organisation,0,2,2,3,0.0,TL,"we had to plan a celebration for our department during a weekend in april. most of the celebrations happens during saturday, but our date given was sunday. so we had to postpone the catering the dj and the maintenance workers for another day.None of us was aknowledge it, just within a couple of days before when we send the invitation emails. Our manager receive a reply from another department who told us that the date was wrong. So we had to resend the invitations and plan again the whole thing. Thankfully all the others associated (catering dj and maintenance) had no issues, for the sunday, but we all agree to give them a better tip for their services.",we had to plan a celebration for our department during a weekend in april most of the celebrations happens during saturday but our date given was sunday so we had to postpone the catering the dj and the maintenance workers for another day none of us was aknowledge it just within a couple of days before when we send the invitation emails our manager receive a reply from another department who told us that the date was wrong so we had to resend the invitations and plan again the whole thing thankfully all the others associated catering dj and maintenance had no issues for the sunday but we all agree to give them a better tip for their services,plan celebration department weekend april celebration happen saturday date give sunday postpone catering dj maintenance worker day aknowledge couple day send invitation email manager receive reply department tell date wrong resend invitation plan thing thankfully associate catering dj maintenance issue sunday agree well tip service,119,"the past month our department had to plan a celebration. Normally all the celebrations take place during weekends, specifically at saturdays. the date given by our manager was saturday 7th of the april. well that saturday was the 6th of the april. None of us really cared about that detail because it was given by our manager. What could go wrong? I was in charge to assign the dj and the maintenance workers who would work during saturday. thankfully the dj had work with us in the past, so he didnt have a problem to come the next day, and the maintenance work during weekends so, for me atleast, was easy to rescedule it.",the past month our department had to plan a celebration normally all the celebrations take place during weekends specifically at saturdays the date given by our manager was saturday 7th of the april well that saturday was the 6th of the april none of us really cared about that detail because it was given by our manager what could go wrong i was in charge to assign the dj and the maintenance workers who would work during saturday thankfully the dj had work with us in the past so he did nt have a problem to come the next day and the maintenance work during weekends so for me atleast was easy to rescedule it,past month department plan celebration normally celebration place weekend specifically saturday date give manager saturday 7th april saturday 6th april care detail give manager wrong charge assign dj maintenance worker work saturday thankfully dj work past not problem come day maintenance work weekend atleast easy rescedule,115,None of us really cared about that detail because it was given by our manager. What could go wrong?,,,,,,,,,,,,,,,,,,,,4,4,NotExp_Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,None of us really cared about that detail because it was given by our manager. What could go wrong?,none of us really cared about that detail because it was given by our manager what could go wrong,care detail give manager wrong,19,0.165217391,4.0,4.0,2,3,3,5,7.0,4.25,8.25,8.5,4.625,4.125,4.375,0.895549301,1.59297466,0.962138172,0.241968436,Trickster,0
60d336e24fbd4089351d3785,English,31.0,Female,South Africa,English,No,DATA_EXPIRED,2495,41.58333333,Missing a deadline at work because of bad organisation,Missing a deadline at work because of bad organisation,Missing a deadline at work because of bad organisation,1,3,4,4,-0.5,LT,"I had prepared for this day, for as long as I can remember. But when I woke up, it was already 8 am. I still had to bath and sort out the original file; with the information I needed to present. We all knew that the meeting was at 10 am, and as the Dental Therapist, it was my duty to resent first. by 9;30 am; there was traffic by the toll-gate, which made things worse for me. I arrived at 10;25 am, my assistant had to present my work on my behalf. I was humiliated and my boss was very disappointed in me! I blame myself for over-sleeping; but I think it was because I couldn't sleep enough, trying to prepare for that presentation.",i had prepared for this day for as long as i can remember but when i woke up it was already 8 am i still had to bath and sort out the original file with the information i needed to present we all knew that the meeting was at 10 am and as the dental therapist it was my duty to resent first by 9;30 am there was traffic by the toll gate which made things worse for me i arrived at 10;25 am my assistant had to present my work on my behalf i was humiliated and my boss was very disappointed in me i blame myself for over sleeping but i think it was because i could n't sleep enough trying to prepare for that presentation,prepare day long remember wake 8 bath sort original file information need present know meeting 10 dental therapist duty resent 9;30 traffic toll gate thing bad arrive 10;25 assistant present work behalf humiliate boss disappointed blame sleep think sleep try prepare presentation,128,"I had prepared for this day, for as long as I can remember, I woke up an hour early to ensure that I arrive at the meeting on time, because it was my duty to present the work first, as the Dental Therapist. The original file was with me, and I knew that if I get there before 9am, by 10am; I will be best prepared for my presentation. At 8am, I received an email from my boss, Dr Naidoo. She said the meeting will start in 30 minutes, by then;  I was still in a taxi and not even half way to my work place. As if that was not enough, there was traffic by the toll-gate. I ended up arriving at 9.10am; and that's how I missed my deadline at work. I was humiliated and disappointed. And the meeting was almost over when I arrived, which means that my assisted had to present my work on my behalf! I blame my boss for changing the time so suddenly, if the meeting was at 10a,; I wouldn't have missed my deadline!",i had prepared for this day for as long as i can remember i woke up an hour early to ensure that i arrive at the meeting on time because it was my duty to present the work first as the dental therapist the original file was with me and i knew that if i get there before 9 am by 10 am i will be best prepared for my presentation at 8 am i received an email from my boss dr naidoo she said the meeting will start in 30 minutes by then i was still in a taxi and not even half way to my work place as if that was not enough there was traffic by the toll gate i ended up arriving at 9.10am and that 's how i missed my deadline at work i was humiliated and disappointed and the meeting was almost over when i arrived which means that my assisted had to present my work on my behalf i blame my boss for changing the time so suddenly if the meeting was at 10a i would n't have missed my deadline,prepare day long remember wake hour early ensure arrive meeting time duty present work dental therapist original file know 9 10 well prepared presentation 8 receive email boss dr naidoo say meeting start 30 minute taxi half way work place traffic toll gate end arrive 9.10am miss deadline work humiliate disappointed meeting arrive mean assist present work behalf blame boss change time suddenly meeting 10a miss deadline,188,hour early,hour early,received an email,arriving at 9.10am,blame my boss,blame my boss,,,,,,,,,,,,,,,5,4,Future_plans,5.0,4.0,Future_plans,5.0,5.0,NotExp_Self,4.0,4.0,NotExp_Self,5.0,5.0,NotExp_Self,5.0,5.0,NotExp_Self,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,hour early hour early received an email   arriving at 9.10am  blame my boss  blame my boss,hour early hour early received an email arriving at 9.10am blame my boss blame my boss,hour early hour early receive email arrive 9.10am blame boss blame boss,16,0.085106383,4.833333333,4.5,2,4,4,5,4.5,3.0,10.25,6.5,5.375,3.625,4.5,-2.35132967,-0.939340615,-0.495437044,2.682662214,Virtuous,0
5bcae4e85c2b810001dc2466,"English, Polish",28.0,Male,Poland,Polish,No,Full-Time,632,10.53333333,Missing a deadline at work because of bad organisation,Missing a deadline at work because of bad organisation,Missing a deadline at work because of bad organisation,1,2,4,5,0.0,LT,"I missed the timeline of the work assigned to my duty. I have completely forgotten because of the previous workload, that the time is coming to finish our important client task. The teammates helped me through the task, one by one, and after all they did not even hesitate to claim the task done by themselves. At the end, the job has been completed and the client has received their requisition done.",i missed the timeline of the work assigned to my duty i have completely forgotten because of the previous workload that the time is coming to finish our important client task the teammates helped me through the task one by one and after all they did not even hesitate to claim the task done by themselves at the end the job has been completed and the client has received their requisition done,miss timeline work assign duty completely forget previous workload time come finish important client task teammate help task hesitate claim task end job complete client receive requisition,72,"I missed a timeline of the important work, because of bad organisation of my colleague. I have been trying my best but they were putting the task on hold since the time has passed and now they are trying to convice everybody that was not their fault, but mine. I have repeated many times that the task is important to finish just before 2nd half of May and now there is a lot of to catch up, but they prefered to be passive and take a lof of brakes causing the delay in the job acollated to ours team. Now everyone have to work on the task, but our client is losing his patience and judge the whole company by the laziness of the teammates.",i missed a timeline of the important work because of bad organisation of my colleague i have been trying my best but they were putting the task on hold since the time has passed and now they are trying to convice everybody that was not their fault but mine i have repeated many times that the task is important to finish just before 2nd half of may and now there is a lot of to catch up but they prefered to be passive and take a lof of brakes causing the delay in the job acollated to ours team now everyone have to work on the task but our client is losing his patience and judge the whole company by the laziness of the teammates,miss timeline important work bad organisation colleague try good put task hold time pass try convice everybody fault repeat time task important finish 2nd half lot catch prefer passive lof brake cause delay job acollate team work task client lose patience judge company laziness teammate,125,"trying to convice everybody that was not their fault, but mine.",our client is losing his patience and judge the whole company by the laziness of the teammates,because of bad organisation of my colleague,they prefered to be passive and take a lof of brakes causing the delay in the job,,,,,,,,,,,,,,,,,3,5,Exp_Self,2.0,3.0,NotExp_Others,5.0,3.0,Exp_Others,5.0,5.0,Future_plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"trying to convice everybody that was not their fault, but mine. our client is losing his patience and judge the whole company by the laziness of the teammates because of bad organisation of my colleague  they prefered to be passive and take a lof of brakes causing the delay in the job",trying to convice everybody that was not their fault but mine our client is losing his patience and judge the whole company by the laziness of the teammates because of bad organisation of my colleague they prefered to be passive and take a lof of brakes causing the delay in the job,try convice everybody fault client lose patience judge company laziness teammate bad organisation colleague prefer passive lof brake cause delay job,52,0.416,3.75,4.0,2,4,4,5,7.75,3.5,6.25,9.0,5.0,4.75,4.875,2.243116438,2.809763069,0.758421876,-2.212447488,Trickster,0
653ff4ad1b7bf9f92525aa1a,"Arabic, English, French",22.0,Male,Tunisia,Arabic,Yes,Full-Time,1192,19.86666667,"A job interview for your dream job,Cheating on an exam,Taking the bus/train without the ticket",A job interview for your dream job,A job interview for your dream job,6,2,4,4,1.0,TL,"This interview happened about 6 months ago. It was very important because it was for a job that I have dreamed of since I was at univeristy, it was for a research job. I have always wanted to work in research and since this job was in the exact field I want to work in (Artificial Intelligence) and also had a lot of benifits, it made very important. It took place in the office of the research insitute. I think what made it really memorable is how important it was and how good it went. It went very good and for some reason I could not feel any pressure at all, and I was answering all of the questions with ease.",this interview happened about 6 months ago it was very important because it was for a job that i have dreamed of since i was at univeristy it was for a research job i have always wanted to work in research and since this job was in the exact field i want to work in artificial intelligence and also had a lot of benifits it made very important it took place in the office of the research insitute i think what made it really memorable is how important it was and how good it went it went very good and for some reason i could not feel any pressure at all and i was answering all of the questions with ease,interview happen 6 month ago important job dream univeristy research job want work research job exact field want work artificial intelligence lot benifit important take place office research insitute think memorable important good go go good reason feel pressure answer question ease,121,"This happaned about 6 months ago. This interview was really important since it was a job that I wanted to do since I was very young. However for some reason I did not prepare that much for it, even though usually I prepare well enough for every interview. I just had a feeling that this job was meant for me. During the interview that took place in the office, I was interviewed by multiple people, the interview started with me feeling confident enough to get the job and ended with me not only getting the job but also being able to negociate the salary I wanted. This event was important since it made me feel much more confident in my skills and value.",this happaned about 6 months ago this interview was really important since it was a job that i wanted to do since i was very young however for some reason i did not prepare that much for it even though usually i prepare well enough for every interview i just had a feeling that this job was meant for me during the interview that took place in the office i was interviewed by multiple people the interview started with me feeling confident enough to get the job and ended with me not only getting the job but also being able to negociate the salary i wanted this event was important since it made me feel much more confident in my skills and value,happaned 6 month ago interview important job want young reason prepare usually prepare interview feeling job mean interview take place office interview multiple people interview start feel confident job end get job able negociate salary want event important feel confident skill value,123,it was a job that I wanted to do since I was very young.,However for some reason I did not prepare that much for it,I just had a feeling that this job was meant for me.,the interview started with me feeling confident,but also being able to negociate the salary I wanted.,This event was important since it made me feel much more confident in my skills and value.,,,,,,,,,,,,,,,3,4,Exp_Self,2.0,5.0,Exp_Self,4.0,4.0,NotExp_Others,3.0,4.0,Exp_Self,4.0,4.0,NotExp_Others,2.0,3.0,Future_plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,it was a job that I wanted to do since I was very young.  However for some reason I did not prepare that much for it I just had a feeling that this job was meant for me. the interview started with me feeling confident  but also being able to negociate the salary I wanted. This event was important since it made me feel much more confident in my skills and value.,it was a job that i wanted to do since i was very young however for some reason i did not prepare that much for it i just had a feeling that this job was meant for me the interview started with me feeling confident but also being able to negociate the salary i wanted this event was important since it made me feel much more confident in my skills and value,job want young reason prepare feeling job mean interview start feel confident able negociate salary want event important feel confident skill value,72,0.585365854,3.0,4.0,1,5,5,5,10.0,8.75,6.0,9.0,3.5,3.25,3.375,3.212569744,1.065976344,4.566225703,-1.415941293,Trickster,1
5fbbde667818f3dc301f6647,"English, Polish",28.0,Male,Poland,Polish,No,Unemployed (and job seeking),1132,18.86666667,A job interview for your dream job,A job interview for your dream job,A job interview for your dream job,4,2,4,3,0.5,TL,"The interview for my dream job as a programming teacher happened four months ago. I had applied for the job without much hope of actually getting hired; it was also going to be my first interview for a job ever. That's why I was incredibly nervous before it. It was conducted online, on Google Meet. The interviewer asked me some simple questions at first and then some harder ones. They were questions about explaining programming concepts to children. I had not been prepared for anything like that and initially I fumbled for words but eventually managed to piece together a reply. I came out of the interview sweating, worried that I'd done badly. You can imagine my elation when a couple days later I received an email telling me I got the job. This event will forever be a reminder for me that things are not always as bad as they might seem.",the interview for my dream job as a programming teacher happened four months ago i had applied for the job without much hope of actually getting hired it was also going to be my first interview for a job ever that 's why i was incredibly nervous before it it was conducted online on google meet the interviewer asked me some simple questions at first and then some harder ones they were questions about explaining programming concepts to children i had not been prepared for anything like that and initially i fumbled for words but eventually managed to piece together a reply i came out of the interview sweating worried that i 'd done badly you can imagine my elation when a couple days later i received an email telling me i got the job this event will forever be a reminder for me that things are not always as bad as they might seem,interview dream job programming teacher happen month ago apply job hope actually getting hire go interview job incredibly nervous conduct online google meet interviewer ask simple question hard one question explain programming concept child prepare like initially fumble word eventually manage piece reply come interview sweating worry badly imagine elation couple day later receive email tell get job event forever reminder thing bad,155,"Four months ago I had a job interview for my dream job: a programming teacher. It was going to be conducted online over Google Meet. I'd had past experiences with job interviews, but I was still slightly nervous while attempting it. Thankfully, the interviewer did not ask me anything I wasn't prepared for, and they seemed content with my previous job experience. All the same, I was fairly anxious after the interview and could not wait for the reply. I received a positive reply a few days later: I got the job. I was overjoyed. This event is a reminder for me that as long as I try my best, I can achieve more than I'd expect.",four months ago i had a job interview for my dream job a programming teacher it was going to be conducted online over google meet i 'd had past experiences with job interviews but i was still slightly nervous while attempting it thankfully the interviewer did not ask me anything i was n't prepared for and they seemed content with my previous job experience all the same i was fairly anxious after the interview and could not wait for the reply i received a positive reply a few days later i got the job i was overjoyed this event is a reminder for me that as long as i try my best i can achieve more than i 'd expect,month ago job interview dream job programming teacher go conduct online google meet past experience job interview slightly nervous attempt thankfully interviewer ask prepare content previous job experience fairly anxious interview wait reply receive positive reply day later get job overjoyed event reminder long try good achieve expect,120,I'd had past experiences with job interviews,the interviewer did not ask me anything I wasn't prepared for,they seemed content with my previous job experience,,,,,,,,,,,,,,,,,,5,4,NotExp_Self,5.0,4.0,NotExp_Self,4.0,3.0,NotExp_Self,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,I'd had past experiences with job interviews the interviewer did not ask me anything I wasn't prepared for they seemed content with my previous job experience,i 'd had past experiences with job interviews the interviewer did not ask me anything i was n't prepared for they seemed content with my previous job experience,past experience job interview interviewer ask prepared content previous job experience,26,0.216666667,4.666666667,3.666666667,2,3,3,5,7.0,4.5,7.5,7.75,2.0,4.25,3.125,1.706327685,0.880606895,0.731376135,-0.797328849,Trickster,1
611e33021b47301a4818bbc8,English,31.0,Female,South Africa,English,No,Full-Time,2493,41.55,Missing a deadline at work because of bad organisation,Missing a deadline at work because of bad organisation,Missing a deadline at work because of bad organisation,5,1,5,4,-0.5,LT,happened 5 months back  23 November 2023 in Limpopo as part of the finance department head i was involved with my whole team waiting for the financial structure to submit their financial balance sheet so that we get the budget for sponsor so due to the bad organisation we didnt consider the time frame due to lack of communication between the structures that made us to miss the deadline to get financial boost which resulted in the company demoting our positions cause we didnt meet the important deadline that we were given cause lost the sponsor due to bad organisation and poor communication with all that happened is very memorable to me because it made me to lose my position as head of finance.,happened 5 months back 23 november 2023 in limpopo as part of the finance department head i was involved with my whole team waiting for the financial structure to submit their financial balance sheet so that we get the budget for sponsor so due to the bad organisation we did nt consider the time frame due to lack of communication between the structures that made us to miss the deadline to get financial boost which resulted in the company demoting our positions cause we did nt meet the important deadline that we were given cause lost the sponsor due to bad organisation and poor communication with all that happened is very memorable to me because it made me to lose my position as head of finance,happen 5 month 23 november 2023 limpopo finance department head involve team wait financial structure submit financial balance sheet budget sponsor bad organisation not consider time frame lack communication structure miss deadline financial boost result company demote position cause not meet important deadline give cause lose sponsor bad organisation poor communication happen memorable lose position head finance,126,It happened 5 months where i had to miss a very important deadline of getting new sponsor of our company because we were having all the tools to submit but due to the bad organisation structure that we have a the other structure that were involved in writing financial breakdown on how we going to use the funds from the sponsor were very late to submit hence that made us to miss an important deadline which we were suppossed to submit.,it happened 5 months where i had to miss a very important deadline of getting new sponsor of our company because we were having all the tools to submit but due to the bad organisation structure that we have a the other structure that were involved in writing financial breakdown on how we going to use the funds from the sponsor were very late to submit hence that made us to miss an important deadline which we were suppossed to submit,happen 5 month miss important deadline get new sponsor company have tool submit bad organisation structure structure involve write financial breakdown go use fund sponsor late submit miss important deadline supposse submit,81,new sponsor,funds,5 months,very late,miss,happened,due,financial,breakdown,our company,we were suppossed to submit,other structure,hence that made,miss an important deadline,writing,sponsor were very late,bad organisation,where i had,how we going to use the funds,tools,3,3,Exp_Self,2.0,3.0,Exp_Self,3.0,2.0,Exp_Others,3.0,2.0,Exp_Self,3.0,3.0,NotExp_Others,2.0,2.0,Future_plans,2.0,2.0,Exp_Self,4.0,4.0,NotExp_Others,3.0,4.0,Exp_Others,3.0,4.0,Exp_Self,4.0,5.0,Exp_Self,2.0,2.0,Future_plans,2.0,3.0,Exp_Others,4.0,4.0,NotExp_Self,4.0,4.0,Exp_Others,2.0,2.0,NotExp_Self,5.0,5.0,Future_plans,3.0,3.0,NotExp_Others,4.0,3.0,NotExp_Others,2.0,3.0,NotExp_Self,20,new sponsor funds  5 months very late miss  happened  due financial  breakdown our company we were suppossed to submit other structure hence that made miss an important deadline writing sponsor were very late  bad organisation where i had how we going to use the funds tools,new sponsor funds 5 months very late miss happened due financial breakdown our company we were suppossed to submit other structure hence that made miss an important deadline writing sponsor were very late bad organisation where i had how we going to use the funds tools,new sponsor fund 5 month late miss happen financial breakdown company supposse submit structure miss important deadline write sponsor late bad organisation go use fund tool,46,0.567901235,3.0,3.15,2,5,5,5,6.5,4.75,6.25,7.25,4.25,2.75,3.5,-1.034309227,-1.216338931,0.358650487,-0.725247515,Virtuous,0
